date,coin_symbol,coin_name,coin_rank,market_cap,total_volume,rolling_vol_30d,log_return
2024-05-21,eth,Ethereum,2,439830728213.1206,27159496889.816044,0.0409009141484082,0.1743674714443059
2024-05-22,eth,Ethereum,2,455765526085.7925,37370060267.60153,0.0412815247891634,0.0365454522430841
2024-05-23,eth,Ethereum,2,449694006822.5555,24114510372.013,0.0413851672238045,-0.0134288988065343
2024-05-24,eth,Ethereum,2,451934122188.91656,46761576029.50909,0.0413856334754314,0.006526231328328
2024-05-25,eth,Ethereum,2,447600344544.24176,20715688665.95576,0.0410984569708297,-0.0104978073126513
2024-05-26,eth,Ethereum,2,450038598582.0329,8464533427.424917,0.0410985081270655,0.006155091596101
2024-05-27,eth,Ethereum,2,459504483187.0394,10540798421.159782,0.0410880922114597,0.0198547176781413
2024-05-28,eth,Ethereum,2,467614044547.03687,15290249260.872211,0.0406630419148347,0.0176496510239836
2024-05-29,eth,Ethereum,2,462070810453.6889,18146426007.646515,0.0408077649976933,-0.0136290430697894
2024-05-30,eth,Ethereum,2,452762636814.4171,15290595277.792278,0.0409147409996012,-0.0198235228510625
2024-05-31,eth,Ethereum,2,450215609802.7726,13659082592.12581,0.0389138492302091,-0.0044353369794123
2024-06-01,eth,Ethereum,2,452758719430.444,12068376838.694778,0.038712942061701,0.0033104094079341
2024-06-02,eth,Ethereum,2,457995091024.9556,7216291113.118156,0.0387218889362529,0.0138316406528762
2024-06-03,eth,Ethereum,2,454304865087.93256,9915137834.269558,0.0384351949977668,-0.0086225838258009
2024-06-04,eth,Ethereum,2,452084974218.36816,12609351903.623407,0.0384793515800141,-0.0037296141796616
2024-06-05,eth,Ethereum,2,458132490211.608,11652766019.496792,0.0384970971142433,0.0127401146372481
2024-06-06,eth,Ethereum,2,464211497547.6711,12871943841.967451,0.0381068149800949,0.0146112298355216
2024-06-07,eth,Ethereum,2,458058824868.5632,11650774701.467745,0.0380841190264636,-0.0151959914258075
2024-06-08,eth,Ethereum,2,442056588562.9977,16199024684.298843,0.0387251377627685,-0.0355947366207765
2024-06-09,eth,Ethereum,2,442391279529.5943,7575768941.686513,0.038651542950674,0.0009911787058314
2024-06-10,eth,Ethereum,2,445276601430.4424,6301031436.913941,0.037513053431595,0.0061915844393531
2024-06-11,eth,Ethereum,2,440506095151.8904,8786880926.53714,0.0376369049864552,-0.0105992213085706
2024-06-12,eth,Ethereum,2,420251663393.7583,19621933421.92237,0.038939183326387,-0.0469765928770531
2024-06-13,eth,Ethereum,2,427834174694.1308,16798065224.846418,0.0389943186261645,0.0172550467865448
2024-06-14,eth,Ethereum,2,417151499335.3688,14257587847.282925,0.0391034881840048,-0.0268013508778288
2024-06-15,eth,Ethereum,2,418279823088.9498,14164619768.518375,0.0381305674501126,0.0038761781283085
2024-06-16,eth,Ethereum,2,428318893969.5867,12060524631.965351,0.0376965859638824,0.0245184551875023
2024-06-17,eth,Ethereum,2,434773902047.7907,8663362158.145231,0.0368103578598999,0.0148633385615841
2024-06-18,eth,Ethereum,2,421162133590.2396,17226962124.000225,0.0373715133800603,-0.0303437424918371
2024-06-19,eth,Ethereum,2,424951660073.25385,21649791273.213665,0.0372610036927114,-0.0085504974532835
2024-06-20,eth,Ethereum,2,434492651441.0919,15091044746.84232,0.0193114517384114,0.0214589844889196
2024-06-21,eth,Ethereum,2,429570574514.96106,15933137676.283852,0.0180682297561101,-0.0126446927751366
2024-06-22,eth,Ethereum,2,430070452526.121,16100418805.143234,0.0179647123670319,0.0015924931730459
2024-06-23,eth,Ethereum,2,427271533995.0296,6342881010.269747,0.0179056629854103,-0.0062987735558586
2024-06-24,eth,Ethereum,2,418002114768.76056,8947881396.036127,0.0182137975841707,-0.0222795063787
2024-06-25,eth,Ethereum,2,402843439308.6059,23589084207.47341,0.0183315966792153,-0.0179185349258492
2024-06-26,eth,Ethereum,2,407935619100.4282,11981602845.529749,0.0180170096367903,0.0113158061681897
2024-06-27,eth,Ethereum,2,404420889593.2137,10009281218.932026,0.017562919816243,-0.0086848452480658
2024-06-28,eth,Ethereum,2,413911406152.8098,11076955211.87956,0.0181739912249756,0.0226084323055584
2024-06-29,eth,Ethereum,2,405590219265.0095,10962843305.829046,0.0181806400939956,-0.0200387708919098
2024-06-30,eth,Ethereum,2,405186539487.579,5551997884.52149,0.0181864176144696,-0.0009863504695726
2024-07-01,eth,Ethereum,2,412683392973.9106,7498532249.327012,0.0186033412126047,0.0188176245983076
2024-07-02,eth,Ethereum,2,413087026853.5596,11834316021.632442,0.0183465296634915,0.0007829545559054
2024-07-03,eth,Ethereum,2,410850514007.5913,8478511086.945243,0.0183266501696144,-0.0058666809957141
2024-07-04,eth,Ethereum,2,395971730267.60034,15473856746.245096,0.0192928592162313,-0.0363743679022974
2024-07-05,eth,Ethereum,2,369571668593.03217,19209988737.68869,0.0225374738705719,-0.0712855816151307
2024-07-06,eth,Ethereum,2,358878418412.549,31755421068.593773,0.0224537187929652,-0.0279678314152782
2024-07-07,eth,Ethereum,2,368279414918.9943,9871087552.273798,0.0233380660415686,0.0270563952186773
2024-07-08,eth,Ethereum,2,350977454882.58325,10243406181.924892,0.0238415420779838,-0.0459295675485238
2024-07-09,eth,Ethereum,2,362836336467.4191,20819810746.374283,0.0247437374771871,0.029434173485213
2024-07-10,eth,Ethereum,2,368733224976.19775,14902982165.592142,0.024976663954421,0.0157923082331947
2024-07-11,eth,Ethereum,2,372867773189.4008,14523237728.597153,0.025173157040583,0.0115572235792615
2024-07-12,eth,Ethereum,2,372384838887.21234,14058546522.739754,0.0239464525083112,0.000767533314459
2024-07-13,eth,Ethereum,2,376300269815.6458,12435435678.40964,0.0237583291988069,0.009908743872856
2024-07-14,eth,Ethereum,2,381711250543.1549,7830621980.637015,0.0235628969151225,0.0128515180172303
2024-07-15,eth,Ethereum,2,391583812600.5758,9867236520.521011,0.0240690983672431,0.0246349212833756
2024-07-16,eth,Ethereum,2,419316550609.6248,18368344859.43064,0.0270603693946541,0.0700116192986826
2024-07-17,eth,Ethereum,2,414703698412.0949,21040427365.58812,0.0269717282574381,-0.01204658656561
2024-07-18,eth,Ethereum,2,407908628077.6722,16978839263.794697,0.026584374502818,-0.0167712722708586
2024-07-19,eth,Ethereum,2,412233122047.3164,14884776298.264118,0.0266439387606747,0.0114729243573652
2024-07-20,eth,Ethereum,2,421392010127.0308,17784761899.551624,0.026662874616874,0.0221159895111746
2024-07-21,eth,Ethereum,2,423550664963.5061,9427844289.70798,0.0265797580786048,0.0050024881772934
2024-07-22,eth,Ethereum,2,424780865928.9678,13378492000.408422,0.0265834331774687,0.0029243683544599
2024-07-23,eth,Ethereum,2,413961610216.0809,18304154013.68757,0.0269826222775559,-0.0258163776644444
2024-07-24,eth,Ethereum,2,418879212976.8973,25079221799.23048,0.0267464171350681,0.0115248433052101
2024-07-25,eth,Ethereum,2,401152738546.7264,15765758234.562634,0.0277206181851785,-0.0430028690428336
2024-07-26,eth,Ethereum,2,381782355331.5728,25890826733.28285,0.0290676102557165,-0.049968387088878
2024-07-27,eth,Ethereum,2,394189879099.2592,15169277359.834238,0.0297135181448546,0.0323724370828788
2024-07-28,eth,Ethereum,2,391424161950.5181,14496971021.239912,0.0293977894122311,-0.0072175459928107
2024-07-29,eth,Ethereum,2,393579006059.7797,7818233563.235541,0.0292236008218261,0.0055882381545018
2024-07-30,eth,Ethereum,2,399239444647.5382,18452148650.905613,0.0293416857950139,0.0133821261639077
2024-07-31,eth,Ethereum,2,393942961780.88654,13805865977.524103,0.0291810555776594,-0.0121205214536601
2024-08-01,eth,Ethereum,2,388633791826.8701,16143420325.47769,0.0292575542351009,-0.0134885545987497
2024-08-02,eth,Ethereum,2,385340171208.7556,17786413332.129932,0.0292768966599083,-0.0089572862528051
2024-08-03,eth,Ethereum,2,358543505038.73834,18785849199.903355,0.0313195734450347,-0.0714465709797718
2024-08-04,eth,Ethereum,2,349395441871.3061,17701956694.58319,0.0289313400572139,-0.026006811886682
2024-08-05,eth,Ethereum,2,323403607818.7498,22171247833.139385,0.0319796885832658,-0.0802977297389508
2024-08-06,eth,Ethereum,2,291245061884.5607,73571034926.63428,0.0363817624598487,-0.1047652617931982
2024-08-07,eth,Ethereum,2,295168597349.07764,27613148149.79636,0.0359142461623795,0.0163744452761349
2024-08-08,eth,Ethereum,2,282098261495.40393,24968091142.09198,0.036052855180866,-0.0475047060392439
2024-08-09,eth,Ethereum,2,322827381254.3183,24290512619.83932,0.0446166820368999,0.1368551432318501
2024-08-10,eth,Ethereum,2,312353537574.9063,18077335701.97768,0.044774575741982,-0.0313343569931623
2024-08-11,eth,Ethereum,2,313697482213.2365,8849019546.648287,0.0447829043638113,0.0022462295338003
2024-08-12,eth,Ethereum,2,307740266021.366,12624674028.077477,0.0447452196586813,-0.0190625185553185
2024-08-13,eth,Ethereum,2,328070186437.41003,22670968464.84676,0.0464382612449502,0.0635858574161574
2024-08-14,eth,Ethereum,2,325002180894.27686,16366799383.61909,0.0461006186179045,-0.0085547573195077
2024-08-15,eth,Ethereum,2,320231285058.06165,15887432311.728333,0.0438137344689593,-0.015195092689578
2024-08-16,eth,Ethereum,2,309002097789.9878,15498476343.410463,0.0440787318135162,-0.0355192282324523
2024-08-17,eth,Ethereum,2,311786461030.4448,12841847017.271076,0.0441843766549481,0.0086742311185181
2024-08-18,eth,Ethereum,2,314212508914.4149,5483825246.098839,0.0441339284920098,0.0080264396474767
2024-08-19,eth,Ethereum,2,314682052511.7037,8617702421.12827,0.0437830518133296,0.0005593312088167
2024-08-20,eth,Ethereum,2,317616756579.9527,11730843561.162949,0.0438489790530547,0.0098909244269504
2024-08-21,eth,Ethereum,2,309867213669.31934,12823659998.035198,0.0438690446253272,-0.0249031556037646
2024-08-22,eth,Ethereum,2,316360729845.1586,11246256658.90509,0.0441385586781929,0.0209980718074529
2024-08-23,eth,Ethereum,2,315630604929.4857,10277172867.663338,0.0439870496371317,-0.0026685132504384
2024-08-24,eth,Ethereum,2,332181161792.2442,17876365362.452858,0.0448975434319021,0.051980540768687
2024-08-25,eth,Ethereum,2,332950073030.8183,11990449014.147696,0.0441485157469554,0.0016580175487019
2024-08-26,eth,Ethereum,2,330332547375.3104,8312216650.941433,0.0435961128046429,-0.0082264348232925
2024-08-27,eth,Ethereum,2,322816645099.5817,11486270160.014795,0.0437058368007511,-0.0228756314064986
2024-08-28,eth,Ethereum,2,295636169778.93835,17505948780.2572,0.0460875835781928,-0.0879114619661205
2024-08-29,eth,Ethereum,2,303958449107.31573,21234602056.030582,0.0464142597319365,0.0279895361501223
2024-08-30,eth,Ethereum,2,304106394048.1237,13272715023.256617,0.0464387756899437,-0.0001142222016712
2024-08-31,eth,Ethereum,2,304009556580.61725,15607580785.925385,0.0464581210839568,0.0003766398576487
2024-09-01,eth,Ethereum,2,302383496015.1365,6105765553.728281,0.0464601358806922,-0.0056836890871014
2024-09-02,eth,Ethereum,2,292436067877.0585,11229587557.968822,0.0451792262995439,-0.0337226368697711
2024-09-03,eth,Ethereum,2,304838837601.64795,12130504179.053217,0.0458938681092447,0.0422564914461238
2024-09-04,eth,Ethereum,2,293818299349.5953,9565142020.243555,0.0441384989907611,-0.0393279319421822
2024-09-05,eth,Ethereum,2,294329412026.3932,16639700582.521397,0.0397594701922879,0.0045689588664723
2024-09-06,eth,Ethereum,2,284989115168.67084,11060190870.627691,0.0401102852880732,-0.0334485102205155
2024-09-07,eth,Ethereum,2,267574522057.00296,26087934661.284035,0.0408069999649725,-0.0627399621753195
2024-09-08,eth,Ethereum,2,273350308345.93225,10405191111.340616,0.0317303110104027,0.0217587141114785
2024-09-09,eth,Ethereum,2,276344419515.7602,9844980386.825493,0.0314746768893578,0.0103766074534776
2024-09-10,eth,Ethereum,2,284026097136.9972,15874675673.552357,0.031973562898349,0.0271336401685893
2024-09-11,eth,Ethereum,2,287422889605.8082,12508388687.122389,0.0319590919647451,0.0125956576928194
2024-09-12,eth,Ethereum,2,282041230807.9828,14692963988.99108,0.0295672446978096,-0.019656500772796
2024-09-13,eth,Ethereum,2,284255194234.77527,11610780893.077024,0.0296572784428823,0.0082190596179909
2024-09-14,eth,Ethereum,2,294131761890.3451,13122792869.978855,0.0304149445867157,0.0344445606102707
2024-09-15,eth,Ethereum,2,290912717943.81995,7248493705.268602,0.0298315158222458,-0.0111053839286103
2024-09-16,eth,Ethereum,2,279257769574.61383,9361948332.945747,0.0305555099766491,-0.0402690939975318
2024-09-17,eth,Ethereum,2,276339513490.21936,16629103878.54157,0.0305093633476152,-0.0119143092120896
2024-09-18,eth,Ethereum,2,281704536557.3961,14449511265.93516,0.0308169645873149,0.0198260686928053
2024-09-19,eth,Ethereum,2,283874122378.3681,17524561761.811428,0.0308020820770116,0.0088745391578948
2024-09-20,eth,Ethereum,2,296680606397.51587,17820089225.37694,0.0316641930076531,0.0427948468773458
2024-09-21,eth,Ethereum,2,307586864690.1545,18498405459.395584,0.032177563153763,0.0367908143193753
2024-09-22,eth,Ethereum,2,315153052833.9301,9276102854.53634,0.0324465668604664,0.0220331069163925
2024-09-23,eth,Ethereum,2,310840922229.8413,12759588941.97967,0.0309762647835021,-0.0122184273429049
2024-09-24,eth,Ethereum,2,318666137823.1156,19740370943.835594,0.0313658677357973,0.0249095121882341
2024-09-25,eth,Ethereum,2,319524635350.52515,16584773336.25631,0.0313462702370569,0.0022072292754753
2024-09-26,eth,Ethereum,2,309875035203.6359,14003678832.756737,0.0315055280464492,-0.0287757151960184
2024-09-27,eth,Ethereum,2,316828988137.27673,16686162392.966532,0.0271385703442281,0.0201113658438538
2024-09-28,eth,Ethereum,2,324681649929.6723,16468123574.12263,0.0270531675227177,0.0252372876980855
2024-09-29,eth,Ethereum,2,322761939149.4107,9607072594.439384,0.027098968289838,-0.0066838270028952
2024-09-30,eth,Ethereum,2,320146112155.9396,9570811494.068226,0.0271555802249301,-0.007718445377626
2024-10-01,eth,Ethereum,2,312577514239.3695,17539259209.42195,0.0275208995671628,-0.0236916632501467
2024-10-02,eth,Ethereum,2,295243912099.71765,26538568534.282005,0.028883865602795,-0.0577345572997467
2024-10-03,eth,Ethereum,2,284621591999.18945,20613586399.40693,0.0284897412143194,-0.0358780219058303
2024-10-04,eth,Ethereum,2,282601960212.3656,18771995105.19124,0.0276422661386608,-0.0073097466242968
2024-10-05,eth,Ethereum,2,290928251441.44226,15230883994.399237,0.0281715199371656,0.0289273806065724
2024-10-06,eth,Ethereum,2,290706276902.6144,7362867897.959902,0.0274736976599822,-0.0006268588026925
2024-10-07,eth,Ethereum,2,293516242471.9333,7641011283.520121,0.0247547674863659,0.0093242266604551
2024-10-08,eth,Ethereum,2,291612805733.03143,16943828822.371426,0.0245532540251021,-0.006287187117282
2024-10-09,eth,Ethereum,2,294190554781.40424,13601054198.545612,0.0245270670881519,0.0076948151121598
2024-10-10,eth,Ethereum,2,285084590935.4484,14384326799.317202,0.0247592578797402,-0.0307151782174361
2024-10-11,eth,Ethereum,2,286552629874.8065,14686776834.298496,0.0246734418571979,0.0059656645282579
2024-10-12,eth,Ethereum,2,293162664953.97815,13097241431.234644,0.0247188806059521,0.0223910240905533
2024-10-13,eth,Ethereum,2,298282533565.2097,8538997411.470292,0.0248565127534016,0.0170557589556894
2024-10-14,eth,Ethereum,2,296977636559.92773,7516544091.44527,0.0240854252336918,-0.0043492263616036
2024-10-15,eth,Ethereum,2,316451494816.54065,21502937840.286705,0.0265866222679914,0.0634686247263873
2024-10-16,eth,Ethereum,2,313216116600.22363,21986428173.14599,0.0254483969894293,-0.0101054014444255
2024-10-17,eth,Ethereum,2,314435102932.4304,16135687550.25065,0.0252752929065699,0.0036918065305924
2024-10-18,eth,Ethereum,2,313194633306.5954,14330391810.475258,0.0251378552430205,-0.0032905733454713
2024-10-19,eth,Ethereum,2,318245706033.605,16301885114.203026,0.0252115860840871,0.0152630169202705
2024-10-20,eth,Ethereum,2,318975355966.1185,7337169826.464913,0.0241089547443439,0.0025779698900318
2024-10-21,eth,Ethereum,2,330127637903.2564,12697856633.57132,0.0239990110871509,0.03448549145343
2024-10-22,eth,Ethereum,2,320871813296.62164,17340865615.868176,0.0243419621951829,-0.0285586474887971
2024-10-23,eth,Ethereum,2,315286963217.6233,15418370745.51069,0.0244562838921557,-0.0174702757206031
2024-10-24,eth,Ethereum,2,303758669310.65466,19004341635.326817,0.0249363858908485,-0.037122301618865
2024-10-25,eth,Ethereum,2,305016120148.3843,16708110976.636312,0.02495446230772,0.0047942285634405
2024-10-26,eth,Ethereum,2,290598017399.4684,23734197478.80744,0.0257904559020587,-0.046048158078837
2024-10-27,eth,Ethereum,2,298518432454.89374,13434262241.34632,0.0258939537871561,0.0233737871117849
2024-10-28,eth,Ethereum,2,301656245036.7335,8656317174.654642,0.0254962957638213,0.010483542748318
2024-10-29,eth,Ethereum,2,308760527470.31,19560694034.694,0.0259129255238529,0.0233964134189728
2024-10-30,eth,Ethereum,2,317633905084.8851,22541317733.245987,0.0264451652222824,0.0283767239818919
2024-10-31,eth,Ethereum,2,320125387602.99,22790792400.86356,0.0261003781346226,0.0071661671141622
2024-11-01,eth,Ethereum,2,302903644448.69275,20097565241.562813,0.0259119937189181,-0.0552550881180415
2024-11-02,eth,Ethereum,2,302633410028.4328,20396109310.40712,0.0249704529058705,-0.0003633227364883
2024-11-03,eth,Ethereum,2,299972542553.578,8253307127.229915,0.0249939214072942,-0.0089847901051269
2024-11-04,eth,Ethereum,2,296080479788.8104,14546539750.496365,0.024621585038222,-0.013892768994185
2024-11-05,eth,Ethereum,2,288417039274.4664,17316680977.698635,0.0250651694305756,-0.0251541771563816
2024-11-06,eth,Ethereum,2,291680535424.015,18024855703.904736,0.0250886368614561,0.0109671231381911
2024-11-07,eth,Ethereum,2,327447580506.6538,42388106411.06861,0.0328266199277577,0.1161146646822652
2024-11-08,eth,Ethereum,2,348640981227.00085,36844374455.9351,0.034506205837364,0.0621149584836224
2024-11-09,eth,Ethereum,2,356482981903.24994,33688997426.40259,0.0339344201176289,0.0225379207501745
2024-11-10,eth,Ethereum,2,376942816358.4266,30583711140.36284,0.0350477817632311,0.0555310378882945
2024-11-11,eth,Ethereum,2,384143201744.36383,47726595161.32535,0.0350147141064993,0.0195733926362766
2024-11-12,eth,Ethereum,2,407462829811.2162,62390436438.24982,0.0359923593163787,0.0551229890428786
2024-11-13,eth,Ethereum,2,392233485413.7434,60074013245.45247,0.0367948488756858,-0.033726959888078
2024-11-14,eth,Ethereum,2,384320615296.6757,65592582441.25777,0.0357338721143978,-0.0213976805693238
2024-11-15,eth,Ethereum,2,367484509623.6447,37531565153.5352,0.0367171110222178,-0.0422625220426908
2024-11-16,eth,Ethereum,2,372487751993.4989,33076552515.401417,0.0367300392521609,0.0110830736289528
