date,coin_symbol,coin_name,coin_rank,token_group,outcome_realized_vol_30d,driver_sec_event_indicator,control_market_cap,control_total_volume,control_btc_corr_30d
2020-03-28,btc,Bitcoin,1,defi,0.09379963827990391,0,117019679177.8136,32910551599.472366,1
2020-03-28,doge,Dogecoin,9,defi,0.08522578923281834,0,221042549.9089349,118486362.43302032,0.963835820934
2020-03-28,eth,Ethereum,2,defi,0.12479597527320666,0,14958737456.74538,10183491264.54011,0.974460643761
2020-03-28,trx,TRON,8,defi,0.12048401170893326,0,735701510.8809161,934542855.4407948,0.972481933877
2020-03-28,usdc,USDC,6,stablecoin,0.003325926450668075,0,685378083.2395126,838236386.7837901,-0.397243352367
2020-03-28,usdt,Tether,3,stablecoin,0.0071444036449575974,0,4285259141.854556,39075047613.05333,0.447281457346
2020-03-28,xrp,XRP,4,defi,0.09426939900709835,0,7646150709.55319,2647454047.447796,0.956197590234
2020-03-29,bnb,BNB,5,centralized_exchange,0.12324121774530053,0,1843685185.2425025,215130548.22815248,0.980549191705
2020-03-29,btc,Bitcoin,1,defi,0.093810677932928,0,114171796491.49911,35231848358.55144,1
2020-03-29,doge,Dogecoin,9,defi,0.08522813202591686,0,221390520.7241562,139854381.53124577,0.962816290019
2020-03-29,eth,Ethereum,2,defi,0.12483505769355989,0,14468066254.835968,11067855577.856102,0.972595657098
2020-03-29,trx,TRON,8,defi,0.12046566303203485,0,754072843.8214146,1042966488.0986282,0.970570123683
2020-03-29,usdc,USDC,6,stablecoin,0.0033312752699531135,0,689133980.8701726,755666467.5168457,-0.39984314649
2020-03-29,usdt,Tether,3,stablecoin,0.007149137777806931,0,4291651284.5904016,41891748335.44261,0.44584378534
2020-03-29,xrp,XRP,4,defi,0.09427319169367403,0,7760076485.941018,2638537629.977689,0.954083077411
2020-03-30,bnb,BNB,5,centralized_exchange,0.12371668954673548,0,1716989350.6215217,187370629.17247185,0.980695898027
2020-03-30,btc,Bitcoin,1,defi,0.09415700937852838,0,108551603303.50957,25923471292.176422,1
2020-03-30,doge,Dogecoin,9,defi,0.08539354539581444,0,213173580.6665885,127824727.49013916,0.962780564425
2020-03-30,eth,Ethereum,2,defi,0.12483212602912531,0,13819843925.360764,7718875104.828544,0.972301857716
2020-03-30,trx,TRON,8,defi,0.12068268976391101,0,711548801.364233,912312991.427319,0.971042808981
2020-03-30,usdc,USDC,6,stablecoin,0.003275057053477025,0,693876956.1750433,245006604.7864037,-0.38293620467
2020-03-30,usdt,Tether,3,stablecoin,0.00715537435584431,0,4298897388.168864,32157860776.982014,0.440089993519
2020-03-30,xrp,XRP,4,defi,0.09492319379895663,0,7221559455.172825,1869916824.5573213,0.95417419849
2020-03-31,bnb,BNB,5,centralized_exchange,0.12464185840219412,0,1843126769.70464,276558085.3459742,0.982348087987
2020-03-31,btc,Bitcoin,1,defi,0.09563508822685358,0,117151628726.53436,34907149977.57921,1
2020-03-31,doge,Dogecoin,9,defi,0.08598278520100966,0,224115611.06461063,130308976.22282743,0.962632836967
2020-03-31,eth,Ethereum,2,defi,0.12548882477811185,0,14615131244.892357,8469234427.790874,0.97072342988
2020-03-31,trx,TRON,8,defi,0.12155593029396343,0,758711403.2919053,1065456432.4644526,0.970257311322
2020-03-31,usdc,USDC,6,stablecoin,0.003274045728177968,0,691237918.2315929,846837762.8139517,-0.385983438369
2020-03-31,usdt,Tether,3,stablecoin,0.007151204852204994,0,4303567262.188679,43018394294.533485,0.435334238786
2020-03-31,xrp,XRP,4,defi,0.0953102845085132,0,7516283687.083531,1990274338.689318,0.952072107692
2020-04-01,bnb,BNB,5,centralized_exchange,0.12495787147266965,0,1906878809.1019008,329247177.62576646,0.981624332791
2020-04-01,btc,Bitcoin,1,defi,0.09564010320474502,0,117750205634.39989,32287674952.1782,1
2020-04-01,doge,Dogecoin,9,defi,0.085987085284479,0,224694247.46939987,125018849.74881092,0.962642470715
2020-04-01,eth,Ethereum,2,defi,0.12551140960909926,0,14699970260.177477,7869741296.803818,0.970701638
2020-04-01,trx,TRON,8,defi,0.12161829019930491,0,767781026.0670799,784062509.5990168,0.970202847728
2020-04-01,usdc,USDC,6,stablecoin,0.0031450871728406684,0,693220680.8761803,697834904.2601203,-0.406094001516
2020-04-01,usdt,Tether,3,stablecoin,0.007182993183105831,0,4282455239.003254,37371758622.055305,0.429083161074
2020-04-01,xrp,XRP,4,defi,0.09543759435825036,0,7641538582.275465,1985080187.59002,0.9518372088
2020-04-02,bnb,BNB,5,centralized_exchange,0.12455146689240554,0,1927232838.8563733,334856444.027969,0.980428786121
2020-04-02,btc,Bitcoin,1,defi,0.09555495636572017,0,120921617010.34784,35886963977.71526,1
2020-04-02,doge,Dogecoin,9,defi,0.08547767667141867,0,231608793.21825016,133295929.96956752,0.963194987751
2020-04-02,eth,Ethereum,2,defi,0.12497598753460372,0,14896572551.520117,7848601147.336895,0.970332495009
2020-04-02,trx,TRON,8,defi,0.12094332552430276,0,760414749.0475949,823864530.5032245,0.968246011923
2020-04-02,usdc,USDC,6,stablecoin,0.003323412360192782,0,695999746.8676683,849057829.24838,-0.33771673663
2020-04-02,usdt,Tether,3,stablecoin,0.007189173358508463,0,4298464571.519161,40351116424.72791,0.435646505361
2020-04-02,xrp,XRP,4,defi,0.09497319013687137,0,7634756565.062687,2002659987.2943864,0.950255158651
2020-04-03,bnb,BNB,5,centralized_exchange,0.12478855158684264,0,1971192627.5220792,383892319.3328998,0.980613605478
2020-04-03,btc,Bitcoin,1,defi,0.09575159119391899,0,124719708453.63536,47638672293.73783,1
2020-04-03,doge,Dogecoin,9,defi,0.08545169843520688,0,233977644.13226712,135883818.3652451,0.965741986665
2020-04-03,eth,Ethereum,2,defi,0.12533963894705805,0,15522802609.007648,13645052823.766476,0.970429585641
2020-04-03,trx,TRON,8,defi,0.12117130956238722,0,788457810.9633117,860612667.5915422,0.968389654502
2020-04-03,usdc,USDC,6,stablecoin,0.0034133388740852067,0,693825977.9573314,1075521389.1496265,-0.343042710421
2020-04-03,usdt,Tether,3,stablecoin,0.007261380060320401,0,6308898014.114253,54229506608.48683,0.421348902448
2020-04-03,xrp,XRP,4,defi,0.09508804834661609,0,7796534797.044705,2346925185.3665543,0.950349156959
2020-04-04,bnb,BNB,5,centralized_exchange,0.12476928271287457,0,2014757335.7077563,361905470.712815,0.979801651958
2020-04-04,btc,Bitcoin,1,defi,0.09573877629418828,0,123234164427.70816,39867535857.25387,1
2020-04-04,doge,Dogecoin,9,defi,0.0853044393377401,0,229183776.18408296,130077705.12034462,0.966558646734
2020-04-04,eth,Ethereum,2,defi,0.1253307730610635,0,15597757554.270603,11621521038.709623,0.97011944714
2020-04-04,trx,TRON,8,defi,0.12099142230541299,0,782726302.6656741,801850600.5019559,0.969007117149
2020-04-04,usdc,USDC,6,stablecoin,0.003421362115322241,0,702995459.0496572,743856615.4529365,-0.342554042005
2020-04-04,usdt,Tether,3,stablecoin,0.007326992617179315,0,6345586550.244182,44649563860.51618,0.416566388385
2020-04-04,xrp,XRP,4,defi,0.09510789352815253,0,7866188147.539315,2001601449.389316,0.94983382684
2020-04-05,bnb,BNB,5,centralized_exchange,0.12467747450075672,0,2084146996.1098824,388516838.9042047,0.979611833169
2020-04-05,btc,Bitcoin,1,defi,0.09558087365123193,0,125564427826.17566,35009177102.13241,1
2020-04-05,doge,Dogecoin,9,defi,0.08536072423959998,0,232243150.6034204,129554098.02583218,0.967546119437
2020-04-05,eth,Ethereum,2,defi,0.1253604636162044,0,15898519073.8945,9863619646.24454,0.970527320313
2020-04-05,trx,TRON,8,defi,0.12097536307098355,0,786427579.521172,816559464.4969244,0.969658177151
2020-04-05,usdc,USDC,6,stablecoin,0.0034025421952802223,0,702183762.2263031,683278024.9285285,-0.336141598117
2020-04-05,usdt,Tether,3,stablecoin,0.007314532263679941,0,6341175558.074301,38060128235.63738,0.421535194529
2020-04-05,xrp,XRP,4,defi,0.09504758417756888,0,7901465588.758275,1754643970.4112556,0.949947966924
2020-04-06,bnb,BNB,5,centralized_exchange,0.1244891122772454,0,2073669546.989952,407729033.9438091,0.979598449005
2020-04-06,btc,Bitcoin,1,defi,0.09550723960588824,0,124272363451.93964,31885662165.01491,1
2020-04-06,doge,Dogecoin,9,defi,0.08532681458246104,0,230305063.55678767,123742386.5546454,0.967542413494
2020-04-06,eth,Ethereum,2,defi,0.12436935171024933,0,15770466064.128723,8271697077.94318,0.974005696442
2020-04-06,trx,TRON,8,defi,0.12123083484326967,0,825012256.853254,919848630.0331686,0.965640510691
2020-04-06,usdc,USDC,6,stablecoin,0.003398071357865212,0,700351785.9532694,656079597.3523041,-0.334815758155
2020-04-06,usdt,Tether,3,stablecoin,0.007313110773108164,0,6357859575.226397,34785326791.91161,0.420516538882
2020-04-06,xrp,XRP,4,defi,0.09483467754561349,0,7825008837.509199,1640070010.3468535,0.950180872369
2020-04-07,bnb,BNB,5,centralized_exchange,0.12584107433343958,0,2289489107.291751,444447157.6226328,0.980814307918
2020-04-07,btc,Bitcoin,1,defi,0.09661878287882876,0,133484854333.44952,45370138560.82485,1
2020-04-07,doge,Dogecoin,9,defi,0.08651434037381557,0,247255676.24604252,145502189.34077024,0.968258120291
2020-04-07,eth,Ethereum,2,defi,0.1291332337487702,0,18679968361.1114,15337221519.354977,0.968430189836
2020-04-07,trx,TRON,8,defi,0.12215143933165687,0,900572332.8889868,1033766524.599581,0.967898029828
2020-04-07,usdc,USDC,6,stablecoin,0.003384171654402444,0,686220118.5882337,822695950.2972647,-0.311273784123
2020-04-07,usdt,Tether,3,stablecoin,0.007312031180738814,0,6348996817.026262,56381821883.68184,0.416874040538
2020-04-07,xrp,XRP,4,defi,0.09648555546519455,0,8563367775.746166,2390554002.134605,0.951042953938
2020-04-08,bnb,BNB,5,centralized_exchange,0.12216527670960939,0,2207454729.0589533,420044095.2366316,0.981471150007
2020-04-08,btc,Bitcoin,1,defi,0.09495508378523143,0,131782164465.85344,43386074290.71468,1
2020-04-08,doge,Dogecoin,9,defi,0.08428980571333596,0,248158953.7677872,141907833.74379894,0.967190586849
2020-04-08,eth,Ethereum,2,defi,0.1253576375721476,0,18166748814.85624,16711178690.848326,0.968533426079
2020-04-08,trx,TRON,8,defi,0.11963770437137819,0,875464757.8355136,1014384688.8370372,0.966593216152
2020-04-08,usdc,USDC,6,stablecoin,0.0033811546265197353,0,697129227.8748251,823679836.804425,-0.309065103097
2020-04-08,usdt,Tether,3,stablecoin,0.00724852164096651,0,6337540894.788158,55214734210.64167,0.402939036618
2020-04-08,xrp,XRP,4,defi,0.09255819863015843,0,8473684261.85753,2553384541.0569887,0.95335298461
2020-04-09,bnb,BNB,5,centralized_exchange,0.12228255459126261,0,2282382271.7350097,394584672.4029749,0.981501165805
2020-04-09,btc,Bitcoin,1,defi,0.09502639077433998,0,134518720640.0234,38922547592.862114,1
2020-04-09,doge,Dogecoin,9,defi,0.08427272285835767,0,250042291.8720743,127878282.27265082,0.968257516085
2020-04-09,eth,Ethereum,2,defi,0.12573588798028293,0,19089126835.76443,12116309211.63937,0.969098270681
2020-04-09,trx,TRON,8,defi,0.11979541307492696,0,904993783.4004152,1176671146.8049123,0.967819276967
2020-04-09,usdc,USDC,6,stablecoin,0.0034108512974867855,0,713025412.0498028,705263302.3278741,-0.313095228169
2020-04-09,usdt,Tether,3,stablecoin,0.00711110444095771,0,6342789172.680911,49515233520.60701,0.414596037625
2020-04-09,xrp,XRP,4,defi,0.09271883788920214,0,8812426645.650202,2045635629.867087,0.955727769273
2020-04-10,bnb,BNB,5,centralized_exchange,0.12221691314440361,0,2271676119.4907784,365221668.3889293,0.981946604023
2020-04-10,btc,Bitcoin,1,defi,0.09502907798131656,0,133598651281.71776,34921486435.060486,1
2020-04-10,doge,Dogecoin,9,defi,0.08427738526532882,0,251097766.85961297,123549292.19990525,0.96802149367
2020-04-10,eth,Ethereum,2,defi,0.12574795677054101,0,18787453383.94849,11971791025.37242,0.969086541576
2020-04-10,trx,TRON,8,defi,0.11982510857560139,0,889856771.3525898,1069726810.3057636,0.9677225327
2020-04-10,usdc,USDC,6,stablecoin,0.003407573938585802,0,711749677.2361809,686913919.0428461,-0.313705827631
2020-04-10,usdt,Tether,3,stablecoin,0.007094688441163302,0,6351749244.043133,43567794450.27886,0.415426848195
2020-04-10,xrp,XRP,4,defi,0.09269099660265072,0,8710888248.686846,1815834538.3656497,0.956068725244
2020-04-11,bnb,BNB,5,centralized_exchange,0.12323147837715076,0,2073910713.8429253,339027340.51505905,0.982641732451
2020-04-11,btc,Bitcoin,1,defi,0.09560622779645563,0,125740858699.27551,37828011010.9016,1
2020-04-11,doge,Dogecoin,9,defi,0.08447296387400963,0,242951200.60039183,134671135.2782357,0.967568795757
2020-04-11,eth,Ethereum,2,defi,0.12630410138344367,0,17375118634.991734,14135915530.589355,0.970816019215
2020-04-11,sol,Solana,7,defi,,0,7827651.892659198,92672667.43447028,
2020-04-11,trx,TRON,8,defi,0.12045603185411727,0,822081286.1544182,1179810214.78009,0.968500048958
2020-04-11,usdc,USDC,6,stablecoin,0.0034174054300559185,0,710557996.5720296,764121123.328966,-0.319336034545
2020-04-11,usdt,Tether,3,stablecoin,0.00709392240729494,0,6360286245.591112,51970144128.44539,0.408808477616
2020-04-11,xrp,XRP,4,defi,0.09309638290424549,0,8286901072.887856,2101666681.991302,0.956678585789
2020-04-12,bnb,BNB,5,centralized_exchange,0.0654837951542047,0,2087481774.1363173,379071140.06073177,0.938421090743
2020-04-12,btc,Bitcoin,1,defi,0.050805050021789276,0,125980543742.365,30280054180.28837,1
2020-04-12,doge,Dogecoin,9,defi,0.04259938823727743,0,247542049.6224454,128506937.97806722,0.878246644811
2020-04-12,eth,Ethereum,2,defi,0.0701564947201032,0,17489565908.771362,11128989594.360975,0.902508620698
2020-04-12,sol,Solana,7,defi,,0,6173607.678345317,49458692.875224,
2020-04-12,trx,TRON,8,defi,0.06146460834423335,0,825728835.0838466,1101729960.9806812,0.884912951395
2020-04-12,usdc,USDC,6,stablecoin,0.003365765460634974,0,710605126.3832203,599365409.6705676,-0.32719678232
2020-04-12,usdt,Tether,3,stablecoin,0.006742524839142365,0,6358136925.695003,38381907240.91278,0.287373274614
2020-04-12,xrp,XRP,4,defi,0.04972834677726596,0,8293802411.695811,1781001895.317215,0.847364145825
2020-04-13,bnb,BNB,5,centralized_exchange,0.06105764744402927,0,2178116505.78815,404979912.8145258,0.938383707308
2020-04-13,btc,Bitcoin,1,defi,0.04929329287728322,0,126655463658.31229,34544392366.04943,1
2020-04-13,doge,Dogecoin,9,defi,0.033851967429796403,0,245455791.60917032,128335738.508342,0.948014598421
2020-04-13,eth,Ethereum,2,defi,0.062450579375102754,0,17790409219.818943,13002801329.50846,0.917197789867
2020-04-13,sol,Solana,7,defi,,0,7269680.447445141,37821009.95560236,
2020-04-13,trx,TRON,8,defi,0.052657237269405056,0,848837504.1180795,1092809787.553104,0.913716036206
2020-04-13,usdc,USDC,6,stablecoin,0.003203580175686386,0,717420223.5485502,729412617.0459137,-0.260986638359
2020-04-13,usdt,Tether,3,stablecoin,0.004981538442800579,0,6360712294.279481,43163061139.33908,0.170287333744
2020-04-13,xrp,XRP,4,defi,0.0437299387803029,0,8265151211.275384,2018968368.000913,0.857936439522
2020-04-14,bnb,BNB,5,centralized_exchange,0.05956084720711918,0,2272857627.6622605,415375272.6500968,0.915663019204
2020-04-14,btc,Bitcoin,1,defi,0.04767695822687336,0,125651103790.21223,38062368291.08157,1
2020-04-14,doge,Dogecoin,9,defi,0.032991279816764495,0,243252945.7640484,129649088.18245052,0.945161766192
2020-04-14,eth,Ethereum,2,defi,0.060700142108642156,0,17316641314.145325,13286483792.048328,0.912111154395
2020-04-14,sol,Solana,7,defi,,0,6302364.150584625,19579214.89293177,
2020-04-14,trx,TRON,8,defi,0.05173722139436566,0,837750467.1959045,1297978650.360005,0.91150014439
2020-04-14,usdc,USDC,6,stablecoin,0.003043391910153054,0,725680674.1013851,663373327.2976633,-0.197257902407
2020-04-14,usdt,Tether,3,stablecoin,0.0034841007484507493,0,6342632339.143849,48857612973.61726,-0.0382115120231
2020-04-14,xrp,XRP,4,defi,0.04140318028146539,0,8299611707.552383,2228364721.4187016,0.846291302975
2020-04-15,bnb,BNB,5,centralized_exchange,0.059659531203375554,0,2357467179.205417,431913949.0107081,0.912632262873
2020-04-15,btc,Bitcoin,1,defi,0.047454814999844434,0,125713883015.64565,33837365577.44977,1
2020-04-15,doge,Dogecoin,9,defi,0.03280155559229345,0,244175467.4950874,124216047.95923096,0.94434114268
2020-04-15,eth,Ethereum,2,defi,0.06069496416750591,0,17559917949.258163,11468431211.774742,0.914808803652
2020-04-15,sol,Solana,7,defi,,0,5306221.06575891,17523533.049867075,
2020-04-15,trx,TRON,8,defi,0.051204626238203,0,824065705.0953989,1297749008.239287,0.911110397495
2020-04-15,usdc,USDC,6,stablecoin,0.0030558342972354328,0,735203086.3351213,662281291.9462079,-0.199419528282
2020-04-15,usdt,Tether,3,stablecoin,0.0031276487947289925,0,6353107084.775323,41681304662.60718,-0.0966676833284
2020-04-15,xrp,XRP,4,defi,0.04106234534621473,0,8202409954.834599,1862120141.679969,0.844256106351
2020-04-16,bnb,BNB,5,centralized_exchange,0.057749819501458896,0,2207839720.3607697,393386119.4912864,0.9041028768
2020-04-16,btc,Bitcoin,1,defi,0.045843502044875806,0,121499498109.80827,29692916171.011845,1
2020-04-16,doge,Dogecoin,9,defi,0.03038236032709576,0,241578570.5171121,131684089.34708844,0.939287547396
2020-04-16,eth,Ethereum,2,defi,0.05661127566395917,0,16933905371.155537,8578826590.313573,0.908284713909
2020-04-16,sol,Solana,7,defi,,0,5114653.932636794,12659541.408408836,
2020-04-16,trx,TRON,8,defi,0.049546854851848315,0,808623819.9192725,1278330888.116773,0.903002195316
2020-04-16,usdc,USDC,6,stablecoin,0.0030551491026968324,0,735988497.3269466,744862726.8572719,-0.171005228489
2020-04-16,usdt,Tether,3,stablecoin,0.003043689639113651,0,6338368646.483199,38885674226.81375,0.00700427072955
2020-04-16,xrp,XRP,4,defi,0.03844551076239964,0,8011761733.297829,1937688979.9904425,0.83068506765
2020-04-17,bnb,BNB,5,centralized_exchange,0.056788178008226754,0,2369647148.5940456,414415761.3632847,0.901606849024
2020-04-17,btc,Bitcoin,1,defi,0.04560417807093774,0,129402884477.95892,45752002264.27432,1
2020-04-17,doge,Dogecoin,9,defi,0.030778423516481055,0,251193747.3276439,146472116.75338238,0.948175920437
2020-04-17,eth,Ethereum,2,defi,0.05919672182520956,0,18989526634.23506,17430629608.3789,0.911167175874
2020-04-17,sol,Solana,7,defi,,0,5505929.486978686,23132895.9095158,
2020-04-17,trx,TRON,8,defi,0.04994311850811681,0,859658502.2318186,1535380776.8512225,0.906017685757
2020-04-17,usdc,USDC,6,stablecoin,0.002720366533135716,0,731850212.5002102,989974822.6269112,-0.106901955215
2020-04-17,usdt,Tether,3,stablecoin,0.0030931715442956056,0,6367320936.370214,61976472217.65739,0.120400970611
2020-04-17,xrp,XRP,4,defi,0.03828320917287656,0,8313796758.115251,2619561036.3051047,0.82872180547
2020-04-18,bnb,BNB,5,centralized_exchange,0.05684558002834722,0,2370773171.7872663,416729931.6338204,0.901813500404
2020-04-18,btc,Bitcoin,1,defi,0.04561375292392423,0,128961704237.38852,31701906839.621475,1
2020-04-18,doge,Dogecoin,9,defi,0.030779159175875,0,248334765.9740806,121729852.72641444,0.948450516715
2020-04-18,eth,Ethereum,2,defi,0.059296152639582614,0,18844786940.26037,15220772945.895311,0.91145405704
2020-04-18,sol,Solana,7,defi,,0,5348323.975349362,10227034.752456626,
2020-04-18,trx,TRON,8,defi,0.050011307309787485,0,856276371.7335639,1357117165.0530806,0.906800977809
2020-04-18,usdc,USDC,6,stablecoin,0.0026915415387314856,0,725926636.3326521,671664121.0672274,-0.099442255713
2020-04-18,usdt,Tether,3,stablecoin,0.0031130332523914136,0,6354943648.30677,40776778662.852295,0.126723479421
2020-04-18,xrp,XRP,4,defi,0.038127562064571824,0,8333268489.325,1866168812.0107803,0.829061489728
2020-04-19,bnb,BNB,5,centralized_exchange,0.04980515666948756,0,2448080536.0223794,414857231.9136506,0.866656619389
2020-04-19,btc,Bitcoin,1,defi,0.03884762619466171,0,132775323305.43571,30035235468.3311,1
2020-04-19,doge,Dogecoin,9,defi,0.026605643341509506,0,255976766.62735203,127629256.47500652,0.927974190291
2020-04-19,eth,Ethereum,2,defi,0.055509796106661076,0,20686869606.075146,14284812698.801844,0.881520267612
2020-04-19,sol,Solana,7,defi,,0,5423066.285864263,10199318.163159857,
2020-04-19,trx,TRON,8,defi,0.044181374622434495,0,883011411.98262,1435699764.8636675,0.878502864873
2020-04-19,usdc,USDC,6,stablecoin,0.0027204982189879484,0,728802965.2089361,798216731.5189987,0.00775929786627
2020-04-19,usdt,Tether,3,stablecoin,0.0031152391176133363,0,6348280713.036977,45490197746.04875,0.17138510818
2020-04-19,xrp,XRP,4,defi,0.03378650857408189,0,8564164034.737875,1914325546.147416,0.776468596525
2020-04-20,bnb,BNB,5,centralized_exchange,0.049736917766229606,0,2377982679.590395,413369977.709689,0.878164750164
2020-04-20,btc,Bitcoin,1,defi,0.039042722374175005,0,130680700686.31036,29714765522.32532,1
2020-04-20,doge,Dogecoin,9,defi,0.0267726451793916,0,253091749.6206748,127839052.89204004,0.928776281128
